Aspect,DEM,Slope,LULC,NDVI,Rainfall,TWI,River,Road
231.4874,1066,25.076763,30,0.18351594,4.647837,13.986879073802012,323.10988842807024,442.944691807002
199.28993,1374,35.766193,30,0.32124433,4.647837,14.465689568612948,1836.627343801676,201.24611797498108
165.5896,1613,20.188452,30,0.26354843,4.4971914,15.290800483506986,6690.0,67.0820393249937
122.753525,1437,25.581738,10,0.6674795,4.4971914,14.910378656767415,4830.0,201.24611797498108
115.35467,1426,29.554821,30,0.72558594,4.4971914,14.733628296734189,4860.0,216.33307652783932
34.370815,2146,36.695545,10,0.8082759,4.1832337,14.80206158791334,9677.034669773588,986.8130522039116
163.8671,1542,35.92744,60,0.2611593,4.647837,14.423805211192274,3193.133257476111,0.0
113.8626,1210,35.763927,10,0.7834269,4.263062,14.458448184171312,6625.315086846813,30.0
184.2164,1259,36.74716,10,0.53305703,4.3611135,14.317053570380208,6649.586453306702,60.0
120.93605,1335,33.475224,10,0.6257521,4.263062,14.862886325331258,6249.367968042849,123.69316876852982
62.040512,1168,31.86019,30,0.26828578,4.263062,14.30033350421159,7328.171668294896,30.0
118.70526,1273,41.22752,30,0.38130537,4.263062,14.183391157533904,8052.583436388599,30.0
90.0,1245,21.021204,30,0.57464737,4.263062,14.99388811213327,7989.806005154318,90.0
68.96279,1244,24.272774,10,0.65021676,4.263062,14.422231170632594,8030.5915099698595,120.0
95.94156,1348,32.027187,30,0.39178082,4.263062,14.426399353952348,7742.848313120954,30.0
98.16351,1312,34.372025,30,0.2590644,4.263062,14.51011099111763,7785.274561632365,30.0
166.89088,2277,29.471272,10,0.5902644,4.6264033,15.19084363183669,6694.9085131912,60.0
197.37215,2129,38.56145,10,0.6742438,4.6264033,14.799971929021826,6796.506455525515,361.2478373637689
195.78925,2205,36.508472,10,0.5027283,4.6264033,14.745803673551636,6698.805863734222,254.5584412271571
153.0247,2204,36.00061,10,0.56825536,4.6264033,14.91331322701814,6802.264328883434,342.05262752974136
146.01006,1723,45.43302,10,0.678501,4.6264033,14.24971165741236,7174.01561191499,362.4913792078372
108.92508,1770,43.480335,10,0.56432194,4.6042256,14.454982743275314,7546.475998769227,276.5863337187866
153.94006,1764,33.692608,30,0.4803667,4.6042256,14.53632784462554,7597.288990159582,276.5863337187866
144.13293,1391,50.625137,30,0.3603826,4.6042256,13.946407474132052,8404.284621548702,234.30749027719963
109.480316,1467,21.222794,10,0.68999046,4.6042256,14.511964263855493,8294.389670132457,268.3281572999748
87.798096,1502,40.119217,10,0.65801525,4.6042256,14.646689819000402,8316.008658004152,324.4996147917591
87.18731,1556,33.415604,10,0.57592434,4.6042256,14.85484252812353,8318.281072433174,276.5863337187866
91.20623,1537,37.559418,10,0.58608526,4.6042256,14.507746473144042,8338.111296930498,331.36083051561786
70.519226,1561,41.144608,10,0.7598049,4.6042256,14.34612054135906,8468.559499702413,240.0
57.9363,1652,27.401657,10,0.65204,4.6042256,14.933787556482208,8340.053956659993,134.1640786499874
63.729477,1601,41.275455,10,0.7257443,4.6042256,14.4264022441486,8363.276869744299,201.24611797498108
134.50168,1110,34.715805,10,0.65511376,4.6042256,14.57416666419644,8506.309423010664,360.0
230.4633,1364,35.45195,10,0.78957,4.4971914,14.371424068141955,6144.949145436437,234.30749027719963
64.412735,1603,25.978188,10,0.73167896,4.559856,14.872861461534638,3952.9482668003634,67.0820393249937
102.46433,2228,34.019974,10,0.62588567,4.6264033,14.883801134470842,6163.667739260448,30.0
87.335884,1921,34.85855,30,0.7844151,4.559856,14.244146158373468,4391.184350491334,480.936586256442
111.33767,1857,40.207253,10,0.6328424,4.559856,14.782883204445854,4375.0657137921935,349.85711369071805
107.329285,1790,33.110653,10,0.78084385,4.559856,14.83236488364862,4405.916476738977,218.40329667841556
39.676125,1677,32.250546,10,0.5925926,4.559856,14.300965254696012,4236.2719459449245,30.0
61.84992,1654,38.279587,10,0.74711525,4.559856,14.447446466238016,4069.950859654205,0.0
40.06831,1633,39.52125,10,0.74304694,4.559856,14.503050749955005,4035.7527178953865,30.0
52.847588,1620,38.803173,10,0.7346895,4.559856,14.65533131472155,3877.434718986253,0.0
54.12235,1578,13.960384,10,0.70950425,4.559856,15.399727542415429,3854.1536035814656,60.0
90.0,1538,29.58233,30,0.27083334,4.559856,14.459234739670496,3694.996617048519,67.0820393249937
86.1099,1526,25.511095,10,0.73230714,4.559856,14.613991318808086,3691.950703896248,67.0820393249937
61.62075,1612,56.28408,10,0.7151982,4.559856,13.894015752559945,3787.373760272413,30.0
43.213234,1639,52.653122,10,0.6579949,4.559856,14.604818107143512,3479.2240514229607,30.0
249.77782,2008,35.08686,30,0.6882077,4.6264033,14.87034632334738,5217.758139277826,30.0
